full_text,tweet_url,original_text,cleaned_text,preprocessed_text,cluster_label,sentiment,predicted_sentiment
@AnKiiim_ Wercok gendud isinya produk haram dari suap. Anak2 dan keturunannya pasti sampah semua,https://x.com/undefined/status/1924983656571146242,@AnKiiim_ Wercok gendud isinya produk haram dari suap. Anak2 dan keturunannya pasti sampah semua,wercok gendud isinya produk haram dari suap anak dan keturunannya pasti sampah semua,wercok gendud isinya produk haram suap anak keturunannya pasti sampah,0,netral,netral
@dimanamanaku Paling dihindari yang wujud bisnisnya seputar di hal2 haram (produk non-halal praktik riba &amp; hal yang gak sesuai syariat),https://x.com/undefined/status/1924186404797796624,@dimanamanaku Paling dihindari yang wujud bisnisnya seputar di hal2 haram (produk non-halal praktik riba &amp; hal yang gak sesuai syariat),paling dihindari yang wujud bisnisnya seputar di hal haram produk nonhalal praktik riba amp hal yang gak sesuai syariat,dihindari wujud bisnisnya seputar haram produk nonhalal praktik riba amp sesuai syariat,0,netral,netral
@detikcom Hadirnya Gibran Sudah Kontribusi Sangat2 Luar Biasa Daya Ukur/Pikir @jokowi Bagi Rakyat&amp;Bangsa Mungkin Anak Haram Konstitusi/Pembiarankan Produk Pecundang Berbanding Produk/Kajian Negarawan Habibie Tri Sutrisno JK. Budiono Bagi Rakyat&amp;Bangsa Regional/Internasional/Global/JUDOL https://t.co/VJDNlcKiM7,https://x.com/undefined/status/1924131418210521490,@detikcom Hadirnya Gibran Sudah Kontribusi Sangat2 Luar Biasa Daya Ukur/Pikir @jokowi Bagi Rakyat&amp;Bangsa Mungkin Anak Haram Konstitusi/Pembiarankan Produk Pecundang Berbanding Produk/Kajian Negarawan Habibie Tri Sutrisno JK. Budiono Bagi Rakyat&amp;Bangsa Regional/Internasional/Global/JUDOL https://t.co/VJDNlcKiM7,hadirnya gibran sudah kontribusi sangat luar biasa daya ukurpikir bagi rakyatampbangsa mungkin anak haram konstitusipembiarankan produk pecundang berbanding produkkajian negarawan habibie tri sutrisno jk budiono bagi rakyatampbangsa regionalinternasionalglobaljudol,hadirnya gibran kontribusi luar biasa daya ukurpikir rakyatampbangsa mungkin anak haram konstitusipembiarankan produk pecundang berbanding produkkajian negarawan habibie tri sutrisno jk budiono rakyatampbangsa regionalinternasionalglobaljudol,0,netral,netral
Bisnis atau berdagang itu boleh saja bahkan Sunnah Nabi tetapi bukan bisnis barang terlarang dan haram bisnis dengan jujur amanah bisa menjaga konsumen atau pelanggan dan menjamin kwalitas produknya kekurangan produk juga harus dijelaskan juga https://t.co/MlSrL506DT,https://x.com/undefined/status/1924082766955892746,Bisnis atau berdagang itu boleh saja bahkan Sunnah Nabi tetapi bukan bisnis barang terlarang dan haram bisnis dengan jujur amanah bisa menjaga konsumen atau pelanggan dan menjamin kwalitas produknya kekurangan produk juga harus dijelaskan juga https://t.co/MlSrL506DT,bisnis atau berdagang itu boleh saja bahkan sunnah nabi tetapi bukan bisnis barang terlarang dan haram bisnis dengan jujur amanah bisa menjaga konsumen atau pelanggan dan menjamin kwalitas produknya kekurangan produk juga harus dijelaskan juga,bisnis berdagang boleh bahkan sunnah nabi bisnis barang terlarang haram bisnis jujur amanah menjaga konsumen pelanggan menjamin kwalitas produknya kekurangan produk dijelaskan,0,netral,netral
Kalau Para Pengusaha Babi mulai dari Yang Pelihara Tukang Sembelih Warung Makan sampai Pabrik Pembuat atau Pengimpor serta Penjual Barbagai Makanan Jadi dan Produk yang berbahan Babi semuanya Bayar Pajak Apakah Seluruh APBN kita ikut jadi Najis dan Haram? https://t.co/vDcRdC3dRs,https://x.com/undefined/status/1920564470314676467,Kalau Para Pengusaha Babi mulai dari Yang Pelihara Tukang Sembelih Warung Makan sampai Pabrik Pembuat atau Pengimpor serta Penjual Barbagai Makanan Jadi dan Produk yang berbahan Babi semuanya Bayar Pajak Apakah Seluruh APBN kita ikut jadi Najis dan Haram? https://t.co/vDcRdC3dRs,kalau para pengusaha babi mulai dari yang pelihara tukang sembelih warung makan sampai pabrik pembuat atau pengimpor serta penjual barbagai makanan jadi dan produk yang berbahan babi semuanya bayar pajak apakah seluruh apbn kita ikut jadi najis dan haram,pengusaha babi mulai pelihara tukang sembelih warung makan pabrik pembuat pengimpor penjual barbagai makanan jadi produk berbahan babi semuanya bayar pajak apakah apbn ikut jadi najis haram,0,netral,netral
@Tita83079013 Congor kau terlalu panjang kawan dikit dikit kafir haram sementara produk mrk kau nikmati... Dasar MUNAFIK BUSUK,https://x.com/undefined/status/1920551088337408073,@Tita83079013 Congor kau terlalu panjang kawan dikit dikit kafir haram sementara produk mrk kau nikmati... Dasar MUNAFIK BUSUK,congor kau terlalu panjang kawan dikit dikit kafir haram sementara produk mrk kau nikmati dasar munafik busuk,congor kau terlalu panjang kawan dikit dikit kafir haram sementara produk mrk kau nikmati dasar munafik busuk,0,netral,netral
@kompascom Mana mungkin baru 2 hari ketauan lngsung diganti baru semua..Itu semua omong kosong agar produk tersebut tdk ditarik dr pasaran..Saran sy ke konsumen kalo ada produk makanan merk cina dgn tulisan bahasa cina jgn dibeli..Kebanyakan produk haram..,https://x.com/undefined/status/1920539523840152000,@kompascom Mana mungkin baru 2 hari ketauan lngsung diganti baru semua..Itu semua omong kosong agar produk tersebut tdk ditarik dr pasaran..Saran sy ke konsumen kalo ada produk makanan merk cina dgn tulisan bahasa cina jgn dibeli..Kebanyakan produk haram..,mana mungkin baru hari ketauan lngsung diganti baru semuaitu semua omong kosong agar produk tersebut tdk ditarik dr pasaransaran sy ke konsumen kalo ada produk makanan merk cina dgn tulisan bahasa cina jgn dibelikebanyakan produk haram,mungkin hari ketauan lngsung diganti semuaitu omong kosong produk tdk ditarik pasaransaran sy konsumen ada produk makanan merk cina tulisan bahasa cina jgn dibelikebanyakan produk haram,0,netral,netral
@are_inismyname @prabowo @Kimberley_PS08 @BANGSAygSUJUD @Ndons_Back @florieliciouss @DarekaRendy @IrawanRommi @bengkeldodo @barisansopan sah nya dimna... produk haram kok dibilang halal...beragamamu cuma buat menjilat....menjijikan,https://x.com/undefined/status/1920328657052315939,@are_inismyname @prabowo @Kimberley_PS08 @BANGSAygSUJUD @Ndons_Back @florieliciouss @DarekaRendy @IrawanRommi @bengkeldodo @barisansopan sah nya dimna... produk haram kok dibilang halal...beragamamu cuma buat menjilat....menjijikan,sah nya dimna produk haram kok dibilang halalberagamamu cuma buat menjilatmenjijikan,sah dimna produk haram dibilang halalberagamamu cuma buat menjilatmenjijikan,0,netral,netral
@LHA_LHD @KemenperinRI baru tau kalo minuman haram jika udah jelas standartnya jadi boleh (Halal)? padahal yg mabok dari BAR karena minum produk standart pulang lebih banyak makan korban kecelakaan drpd yg mabok di warung remang² ,https://x.com/undefined/status/1920152815755776205,@LHA_LHD @KemenperinRI baru tau kalo minuman haram jika udah jelas standartnya jadi boleh (Halal)? padahal yg mabok dari BAR karena minum produk standart pulang lebih banyak makan korban kecelakaan drpd yg mabok di warung remang² ,baru tau kalo minuman haram jika udah jelas standartnya jadi boleh halal padahal yg mabok dari bar karena minum produk standart pulang lebih banyak makan korban kecelakaan drpd yg mabok di warung remang,tau minuman haram jelas standartnya jadi boleh halal padahal mabok bar minum produk standart pulang makan korban kecelakaan drpd mabok warung remang,0,netral,netral
Koplak kenapa kita disuruh taat pada anak produk konstitusi haram hasil pemerkosaan MK,https://x.com/undefined/status/1920136688208404979,Koplak kenapa kita disuruh taat pada anak produk konstitusi haram hasil pemerkosaan MK,koplak kenapa kita disuruh taat pada anak produk konstitusi haram hasil pemerkosaan mk,koplak disuruh taat anak produk konstitusi haram hasil pemerkosaan mk,0,netral,netral
@Tita83079013 Kasian.. produk agama apa di ajar halal haram .. perusahan agama ga ada kerja nya .. itu lah kerja nya semoga halal ,https://x.com/undefined/status/1919948445873308048,@Tita83079013 Kasian.. produk agama apa di ajar halal haram .. perusahan agama ga ada kerja nya .. itu lah kerja nya semoga halal ,kasian produk agama apa di ajar halal haram perusahan agama ga ada kerja nya itu lah kerja nya semoga halal,kasian produk agama ajar halal haram perusahan agama ada kerja kerja semoga halal,0,netral,netral
@aditya_bp @halalcorner Label halal itu mirip dg label SNI dsb.Perlu audit untuk mendapatkan itu.perlu mengeluarkan biaya jg agar produk sesuai standar. Label2 itu akan menjadi nilai tambah bagi produknya.Krn itu pengusaha mau mengeluarkan biaya tambahan. Terus kl label haram gmn logikanya?,https://x.com/undefined/status/1919915755564630080,@aditya_bp @halalcorner Label halal itu mirip dg label SNI dsb.Perlu audit untuk mendapatkan itu.perlu mengeluarkan biaya jg agar produk sesuai standar. Label2 itu akan menjadi nilai tambah bagi produknya.Krn itu pengusaha mau mengeluarkan biaya tambahan. Terus kl label haram gmn logikanya?,label halal itu mirip dg label sni dsbperlu audit untuk mendapatkan ituperlu mengeluarkan biaya jg agar produk sesuai standar label itu akan menjadi nilai tambah bagi produknyakrn itu pengusaha mau mengeluarkan biaya tambahan terus kl label haram gmn logikanya,label halal mirip dg label sni dsbperlu audit mendapatkan ituperlu mengeluarkan biaya produk sesuai standar label menjadi nilai tambah produknyakrn pengusaha mengeluarkan biaya tambahan terus kl label haram logikanya,0,netral,netral
mereka bilanh produk gmo itu boleh (mubah) selama tdk membahayakan tubuh. lalu yg trjadi adalah bnyak anak indo yg mmiliki fitur tubuh &amp; wajah yg kurang aesthetic bulukan dibully &amp; mengalami depresi. bagiku produk gmo adalah haram. munculnya alergi &amp; jerawat adalah dasarnya.,https://x.com/undefined/status/1919735398999458209,mereka bilanh produk gmo itu boleh (mubah) selama tdk membahayakan tubuh. lalu yg trjadi adalah bnyak anak indo yg mmiliki fitur tubuh &amp; wajah yg kurang aesthetic bulukan dibully &amp; mengalami depresi. bagiku produk gmo adalah haram. munculnya alergi &amp; jerawat adalah dasarnya.,mereka bilanh produk gmo itu boleh mubah selama tdk membahayakan tubuh lalu yg trjadi adalah bnyak anak indo yg mmiliki fitur tubuh amp wajah yg kurang aesthetic bulukan dibully amp mengalami depresi bagiku produk gmo adalah haram munculnya alergi amp jerawat adalah dasarnya,bilanh produk gmo boleh mubah tdk membahayakan tubuh trjadi bnyak anak indo mmiliki fitur tubuh amp wajah aesthetic bulukan dibully amp mengalami depresi bagiku produk gmo haram munculnya alergi amp jerawat dasarnya,0,netral,netral
@mynewshub makanan halal indo pun meragukan hahahaha tengok jelah JAKIM Malaysia boleh detect ada benda haram kat produk indo,https://x.com/undefined/status/1919680358720684447,@mynewshub makanan halal indo pun meragukan hahahaha tengok jelah JAKIM Malaysia boleh detect ada benda haram kat produk indo,makanan halal indo pun meragukan hahahaha tengok jelah jakim malaysia boleh detect ada benda haram kat produk indo,makanan halal indo meragukan hahahaha tengok jelah jakim malaysia boleh detect ada benda haram kat produk indo,0,netral,netral
@alif_haidar @wanfayhsal @syahredzan Kalau apply Halal kat Malaysia ni semudah ABC makanya mesti banyak masalah yang akan mendatang. Entah² produk ada gelatin haram pun senang je lulus macam kat negara jiran. Itu ke yang dia nak? Tanya ni,https://x.com/undefined/status/1919585512441971184,@alif_haidar @wanfayhsal @syahredzan Kalau apply Halal kat Malaysia ni semudah ABC makanya mesti banyak masalah yang akan mendatang. Entah² produk ada gelatin haram pun senang je lulus macam kat negara jiran. Itu ke yang dia nak? Tanya ni,kalau apply halal kat malaysia ni semudah abc makanya mesti banyak masalah yang akan mendatang entah produk ada gelatin haram pun senang je lulus macam kat negara jiran itu ke yang dia nak tanya ni,apply halal kat malaysia ni semudah abc makanya mesti masalah mendatang entah produk ada gelatin haram senang je lulus macam kat negara jiran nak tanya ni,0,netral,netral
Debt coll: Woi lonte suruh anak haram mu bayar utangnya Kesimpulan: Cerminan warga negara yang gatau produk yang dipake apa ditagih gak mau bayar ,https://x.com/undefined/status/1919438809118249106,Debt coll: Woi lonte suruh anak haram mu bayar utangnya Kesimpulan: Cerminan warga negara yang gatau produk yang dipake apa ditagih gak mau bayar ,debt coll woi lonte suruh anak haram mu bayar utangnya kesimpulan cerminan warga negara yang gatau produk yang dipake apa ditagih gak mau bayar,debt coll woi lonte suruh anak haram bayar utangnya kesimpulan cerminan warga negara gatau produk dipake ditagih bayar,0,netral,netral
@Mundiwangi4 Pendidikan tertinggi sah batal pelacuran halal puncak bogor produk halal haram ,https://x.com/undefined/status/1919206014601371713,@Mundiwangi4 Pendidikan tertinggi sah batal pelacuran halal puncak bogor produk halal haram ,pendidikan tertinggi sah batal pelacuran halal puncak bogor produk halal haram,pendidikan tertinggi sah batal pelacuran halal puncak bogor produk halal haram,0,netral,netral
@uclemidiot Malu di lihat dunia kirain apa kemajuan islam sah batal halal haram produk nya selangkangan kemajuan nya ,https://x.com/undefined/status/1919205070278664613,@uclemidiot Malu di lihat dunia kirain apa kemajuan islam sah batal halal haram produk nya selangkangan kemajuan nya ,malu di lihat dunia kirain apa kemajuan islam sah batal halal haram produk nya selangkangan kemajuan nya,malu lihat dunia kirain kemajuan islam sah batal halal haram produk selangkangan kemajuan,0,netral,netral
Udah mah ternak babi kadang suka ikut jual beli produk babi pula gua. Dapet duit apakah itu termasuk uang haram?,https://x.com/undefined/status/1919107553536971183,Udah mah ternak babi kadang suka ikut jual beli produk babi pula gua. Dapet duit apakah itu termasuk uang haram?,udah mah ternak babi kadang suka ikut jual beli produk babi pula gua dapet duit apakah itu termasuk uang haram,mah ternak babi suka ikut jual beli produk babi pula gua dapet duit apakah termasuk uang haram,0,netral,netral
@YAloewie @MrOngDedy Untuk usaha dagang dan jasa yang Sharia-compliant dan tetap laris saat ekonomi sulit seperti pandemi COVID-19 beberapa pilihan cocok dengan modal 500 juta IDR: 1. Jasa pengiriman makanan: Kebutuhan pokok bisa bermitra dengan restoran halal hindari produk haram dan pinjaman,https://x.com/undefined/status/1919068687216390145,@YAloewie @MrOngDedy Untuk usaha dagang dan jasa yang Sharia-compliant dan tetap laris saat ekonomi sulit seperti pandemi COVID-19 beberapa pilihan cocok dengan modal 500 juta IDR: 1. Jasa pengiriman makanan: Kebutuhan pokok bisa bermitra dengan restoran halal hindari produk haram dan pinjaman,untuk usaha dagang dan jasa yang shariacompliant dan tetap laris saat ekonomi sulit seperti pandemi covid beberapa pilihan cocok dengan modal juta idr jasa pengiriman makanan kebutuhan pokok bisa bermitra dengan restoran halal hindari produk haram dan pinjaman,usaha dagang jasa shariacompliant tetap laris ekonomi sulit pandemi covid pilihan cocok modal juta idr jasa pengiriman makanan kebutuhan pokok bermitra restoran halal hindari produk haram pinjaman,0,netral,netral
